CIRCULATING WATER ANALYSIS FOR COOLING TOWER,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
09.01.25,8.68,-,,NIL,720,483,258,163,95,118,5,210,2,-,,,-
10.01.25,8.8,-,,NIL,731,490,264,170,94,120,4.5,208,6,-,,,-
11.01.25,8.76,-,,NIL,677,454,240,140,100,109,4,195,2,-,,,-
13.01.25,8.56,-,,NIL,776,520,310,190,120,140,3.5,175,2,-,,,-
15.01.25,8.4,-,,0.2,809,542,320,190,130,90,2.5,180,2,-,,,-
16.01.25,8.55,-,,NIL,826,554,327,202,125,98,2.5,195,5,-,,,-
17.01.25,8.4,-,,0.1,846,567,320,190,130,107,2.3,200,3,-,,,-
18.01.25,8.4,-,,NIL,865,580,300,186,114,90,2,170,3,-,,,-
20.01.25,8.5,-,,NIL,955,640,317,196,121,97,2,185,4,-,,,-
21.01.25,8.65,-,,NIL,886,593,320,198,122,107,1.6,190,,-,,,-
22.01.25,8.1,-,,NIL,910,610,329,203,126,115,1.6,170,3,-,,,-
23.01.25,8.25,-,,NIL,935,627,341,211,130,110,1.3,155,3,-,,,-
24.01.25,8.3,-,,NIL,947,635,330,202,128,109,1,163,2,-,,,-
25.01.25,8,-,,0.2,916,614,290,166,124,95,1,134,,-,,,-
27.01.25,8.15,-,,NIL,866,580,315,195,120,106,1,110,NIL,-,,,-
28.01.25,8,-,,NIL,883,592,329,203,126,110,1,98,NIL,,,,
29.01.25,8.2,-,,0.2,917,615,342,212,130,122,1,90,1,-,,,-
30.01.25,8.1,-,,NIL,895,600,325,201,124,110,1,78,NIL,,,,
31.01.25,8.25,-,,0.2,879,589,337,208,129,99,1,72,3,,,,
01.02.25,8.25,-,,0.2,902,605,350,217,133,118,1,100,3,-,,,-
03.02.25,8.4,-,,3,885,593,308,200,108,112,,110,2,-,,,-
04.02.25,8.35,-,,0.4,851,570,260,152,108,100,4,116,2,-,,,-
05.02.25,8.42,-,,0.3,848,568,234,140,94,119,3.9,120,4,-,,,-
06.02.25,8.2,-,,0.3,870,583,264,153,111,102,3,100,NIL,-,,,-
07.02.25,8,-,,0.3,882,590,273,159,114,100,2.8,94,NIL,-,,,-
08.02.25,8,-,,0.3,896,600,293,170,123,103,2,98,NIL,-,,,-
10.02.25,8.08,-,,Nil,909,609,303,178,125,100,2.1,96,NIL,-,,,-
11.02.25,8.2,-,,0.4,910,610,280,170,110,118,1,116,NIL,,,,
12.02.25,8.2,-,,0.2,880,590,295,182,113,118,1.4,110,NIL,,,,
13.02.25,8.25,-,,0.2,917,615,315,195,120,127,1.7,125,3,,,,
14.02.25,8.1,-,,0.2,790,529,300,180,120,95,1,100,NIL,,,,
15.02.25,8.2,-,,0.3,855,573,293,173,120,92,2.3,93,NIL,,,,
17.02.25,8.15,-,,Nil,874,586,280,173,107,86,2.6,100,NIL,,,,
18.02.25,8.1,-,,Nil,850,570,265,164,101,80,2.8,100,NIL,,,,
19.02.25,8.2,-,,Nil,879,589,250,155,95,92,2.6,110,3,,,,
20.02.25,8.15,-,,Nil,850,570,269,166,103,99,2.6,117,3,,,,
21.02.25,8.25,-,,1,879,589,282,174,108,106,2.9,110,3,,,,
22.02.25,8.3,-,,Nil,925,620,295,182,113,110,3.2,135,3,,,,
24.02.25,8.3,-,,0.2,970,650,315,195,120,119,3,122,3,,,,
25.02.25,8.2,-,,Nil,940,630,270,180,90,100,2.7,90,3,,,,
27.02.25,8.1,-,,Nil,943,632,256,158,98,106,2.6,95,2,,,,
28.02.25,8,-,,Nil,994,666,240,148,92,119,2.9,80,NIL,,,,
01.03.25,8.1,-,,0.2,955,640,285,176,109,125,2.7,100,2,-,,,-
03.03.25,8.2,-,,1,925,620,262,162,100,108,2.9,92,3,-,,,-
04.03.25,8.2,-,,0.2,962,645,280,173,107,100,2.6,100,2,-,,,-
05.03.25,8,-,,NIL,925,620,266,164,102,108,2.6,92,NIL,-,,,-
06.03.25,8,-,,0.2,960,643,250,155,95,80,2.7,86,NIL,-,,,-
07.03.25,8.2,-,,0.3,655,439,200,120,80,116,2.5,93,NIL,,,,
08.03.25,8.1,-,,NIL,671,450,219,135,84,127,2.3,100,NIL,,,,
10.03.25,8,-,,NIL,644,432,227,140,87,110,2.5,100,NIL,,,,
11.03.25,8.2,-,,NIL,629,420,210,128,82,112,2.6,110,NIL,,,,
12.03.25,8.1,-,,NIL,604,405,225,139,86,96,2.4,100,NIL,,,,
13.03.25,8.25,-,,0.5,701,470,215,133,82,99,2.6,122,NIL,,,,
15.03.25,8.3,-,,NIL,679,455,230,142,88,101,2.4,100,3,,,,
17.03.25,8.4,-,,0.3,628,421,195,120,75,110,2.2,120,3,,,,
18.03.25,8.3,-,,0.3,619,415,190,113,77,104,2.5,116,2,,,,
19.03.25,8.4,-,,0.1,661,443,198,121,77,109,2.5,110,2,,,,
20.03.25,8.3,-,,NIL,619,415,213,132,81,117,2.7,100,NIL,,,,
21.03.25,8.4,-,,0.1,639,428,205,127,78,102,2.4,107,3,,,,
22.03.25,8.4,-,,NIL,650,436,219,135,84,110,2.4,119,2,,,,
24.03.25,8.2,-,,0.2,635,421,200,122,78,107,2.6,120,NIL,,,,
25.03.25,8.38,-,,0.2,652,437,209,129,80,100,2.5,132,3,,,,
26.03.25,8.3,-,,0.1,700,469,200,124,76,106,2.3,110,2,,,,
27.03.25,8.2,-,,NIL,716,480,204,126,78,118,2.3,125,NIL,,,,
28.03.25,8.37,-,,0.2,722,484,210,126,84,110,2.5,129,3,,,,
29.03.25,8.4,-,,0.3,698,480,205,123,82,106,2.9,100,3,,,,
31.03.25,8.15,-,,0.1,696,479,200,120,80,104,2.7,95,NIL,,,,
01.04.25,8.1,-,,NIL,80,54,3,2,1,4,-,50,-,-,,,-
02.04.25,8.1,-,,0.2,704,472,215,133,82,109,2.9,103,NIL,-,,,-
03.04.25,8,-,,0.3,716,480,220,146,74,110,2.8,100,NIL,-,,,-
04.04.25,8,-,,0.2,742,497,220,134,86,112,2.7,95,NIL,-,,,-
05.04.25,8.2,-,,0.1,783,525,232,143,89,109,2.5,104,2,-,,,-
07.04.25,8,-,,0.1,794,532,200,120,80,120,2.4,90,Nil,-,,,-
08.04.25,7.9,-,,0.2,768,515,210,130,80,109,2.4,82,NIL,-,,,-
09.04.25,8.2,-,,0.2,782,524,207,128,79,119,2.5,90,NIL,-,,,-
10.04.25,8.2,-,,0.1,837,561,221,137,84,112,2.3,131,NIL,-,,,-
11.04.25,8.2,-,,0.1,859,576,214,132,82,107,2.3,92,NIL,-,,,-
12.04.25,8.2,-,,0.2,822,551,200,124,76,102,2.5,100,NIL,-,,,-
14.04.25,8.2,-,,NIL,822,551,207,128,79,97,2.3,105,NIL,-,,,-
15.04.25,8.1,-,,0.1,838,562,195,120,75,94,2.3,100,NIL,-,,,-
16.04.25,8.1,-,,0.2,862,578,203,124,79,90,2.5,100,NIL,-,,,-
17.04.25,8.2,-,,NIL,952,638,205,127,78,115,2.2,95,NIL,-,,,-
18.04.25,8.25,-,,NIL,910,610,213,132,81,109,2.4,98,2,-,,,-
19.04.25,8.2,-,,NIL,1026,688,218,139,79,118,3,85,NIL,-,,,-
21.04.25,8.1,-,,NIL,805,540,200,124,76,102,3.5,95,NIL,-,,,-
22.04.25,8.1,-,,0.1,828,555,195,120,75,98,3.5,95,NIL,-,,,-
23.04.25,8.3,-,,0.2,885,593,209,124,85,106,3.2,90,NIL,-,,,-
24.04.25,8.2,-,,0.2,817,548,240,148,92,185,3,100,1,-,,,-
25.04.25,8.2,-,,0.2,835,560,225,139,86,194,3,105,1,-,,,-
26.04.25,8.2,-,,0.3,804,539,240,148,92,213,3,100,NIL,-,,,-
28.04.25,8.3,-,,0.2,817,548,253,156,97,205,3,110,2,-,,,-
29.04.25,8.25,-,,0.1,841,564,240,148,92,230,2.5,90,NIL,-,,,-
30.04.25,8.3,-,,0.1,1014,680,228,141,87,242,2.5,96,NIL,-,,,-
01.05.25,8.3,-,,0.1,1002,672,235,145,90,234,2.5,90,Nil,-,,,-
02.05.25,8.25,-,,NIL,1037,695,210,130,80,210,2.5,90,Nil,-,,,-
03.05.25,8.3,-,,0.1,1048,699,215,139,76,212,2.3,95,2,-,,,-
05.05.25,8.1,-,,0.1,1080,720,200,124,76,220,2,91,Nil,-,,,-
06.05.25,8.1,-,,0.1,1010,676,190,117,73,198,2,100,Nil,-,,,-
07.05.25,8.15,-,,NIL,1029,690,196,121,75,190,2,96,Nil,-,,,-
08.05.25,8,-,,0.1,940,630,200,125,75,220,2.3,85,Nil,-,,,-
09.05.25,8.1,-,,0.1,958,642,210,130,80,226,2.3,89,Nil,-,,,-
10.05.25,8.1,-,,0.1,1028,688,210,130,80,218,2.5,84,Nil,-,,,-
12.05.25,8.15,-,,0.1,1000,670,200,124,76,210,2.3,90,Nil,-,,,-
13.05.25,8.2,-,,NIL,1020,684,205,133,72,214,2,96,Nil,-,,,-
14.05.25,8.1,-,,0.1,1000,670,190,117,73,205,2,90,Nil,-,,,-
15.05.25,8.1,-,,0.1,987,661,196,121,75,212,2.3,86,Nil,-,,,-
16.05.25,8.2,-,,0.2,1019,683,200,133,67,216,2,90,Nil,-,,,-
17.05.25,8.15,-,,0.1,1038,696,207,128,79,223,2,85,Nil,-,,,-
19.05.25,8.3,-,,0.1,970,649,200,124,76,220,2,84,2,-,,,-
20.05.25,8.2,-,,0.1,973,651,209,129,80,213,2.3,80,Nil,-,,,-
21.05.25,8.1,-,,NIL,886,593,169,99,70,235,2.3,60,Nil,-,,,-
22.05.25,8.1,-,,NIL,817,547,160,99,61,227,2,44,Nil,-,,,-
23.05.25,8.15,-,,NIL,790,529,152,83,69,225,2,50,Nil,-,,,-
24.05.25,8,-,,NIL,844,565,145,89,56,213,2,50,Nil,-,,,-
26.05.25,7.6,19,,0.5,759,508,120,74,46,177,2.2,54,Nil,-,,,-
27.05.25,8.1,-,,NIL,860,576,120,74,46,180,2.3,74,Nil,-,,,-
28.05.25,8.2,-,,0.1,854,572,127,78,49,205,2.5,74,1,-,,,-
29.05.25,8.3,-,,0.1,895,599,100,62,38,275,2.3,62,Nil,-,,,-
30.05.25,8.2,22,,0.5,941,630,110,68,42,228,2,95,Nil,-,,,-
31.05.25,8.4,19,,0.1,1029,689,160,99,61,260,2,100,2,-,,,-
02.06.25,8.1,29,,0.4,1168,782,210,130,80,293,2,75,Nil,-,,,-
03.06.25,8.2,42,,NIL,1182,791,200,124,76,275,2,80,Nil,-,,,-
04.06.25,7.9,38,,0.3,991,663,180,111,69,270,1.8,60,Nil,-,,,-
05.06.25,7.9,32,,0.2,988,661,169,104,65,265,1.8,54,Nil,-,,,-
06.06.25,7.3,58,,0.2,1065,713,193,119,74,284,1.5,50,Nil,-,,,-
07.06.25,5.7,40,,0.2,954,639,165,102,63,248,1.5,20,Nil,-,,,-
09.06.25,8.2,52,,0.5,1151,771,173,110,63,258,1.5,40,Nil,-,,,-
10.06.25,8.1,-,,0.2,1048,702,165,102,63,247,1.5,44,Nil,-,,,-
11.06.25,8.2,45,,0.4,1000,670,153,94,59,248,2,46,Nil,-,,,-
12.06.25,8,71,44,0.2,1097,735,200,124,76,284,2.5,37,Nil,-,,,-
13.06.25,7.7,66,40,0.3,1153,772,210,130,80,286,2.5,40,Nil,-,,,-
14.06.25,8,69,47,NIL,1284,860,220,134,86,270,2.3,45,Nil,-,,,-
16.06.25,8.4,-,27,0.1,1071,718,200,124,76,262,2.1,66,Nil,-,,,-
17.06.25,8.4,-,22,NIL,978,655,180,111,69,248,1.8,70,2,0.4,,,-
18.06.25,8.5,-,13,NIL,1000,670,195,120,75,260,2.1,66,3,0.4,,,
19.06.25,8.5,-,12,NIL,953,638,200,124,76,240,2.5,50,Nil,0.3,,,-
20.06.25,8.5,-,13,NIL,940,624,193,119,74,236,2.1,53,Nil,0.3,,,-
21.06.25,8.4,-,14,NIL,900,603,160,99,61,236,2,66,2,-,,,-
23.06.25,8.4,-,14,NIL,910,609,135,72,63,229,2,50,Nil,0.3,,,-
24.06.25,8.3,-,-,NIL,815,546,115,71,44,213,2.2,62,Nil,0.3,,,-
25.06.25,8.2,-,12,NIL,803,538,120,75,45,216,2,55,Nil,0.3,,,-
26.06.25,8.1,-,19,0.2,889,596,110,68,42,220,1.9,52,Nil,0.3,,,-
27.06.25,8,-,-,NIL,895,599,119,73,46,207,2.2,56,Nil,0.3,,,-
28.06.25,7.9,-,18,NIL,830,556,120,74,46,213,2,33,Nil,0.3,,,-
30.06.25,8.2,-,10,NIL,703,471,110,68,42,177,2.3,45,Nil,0.2,,,-
01.07.25,8.2,-,11,Nil,668,471,121,75,46,185,2.3,45,Nil,0.2,,,-
02.07.25,8.1,-,16,Nil,704,471,115,71,44,220,3,42,Nil,0.2,,,-
03.07.25,8.2,-,18,Nil,725,485,110,68,42,200,3,50,Nil,0.2,,,
04.07.25,8.2,-,23,Nil,774,518,100,62,38,213,2.7,50,Nil,0.3,,,-
05.07.25,8.4,-,20,Nil,747,501,110,65,45,225,2.5,50,2,0.3,,,-
07.07.25,8.5,-,15,Nil,701,469,120,74,46,213,2.5,66,3,0.3,,,-
08.07.25,8.3,-,13,Nil,646,432,112,70,42,190,2.3,60,1,0.2,,,-
09.07.25,8.4,-,10,Nil,610,408,120,74,46,210,2.3,50,2,0.2,,,-
10.07.25,8.4,-,20,Nil,681,456,127,78,49,205,2,56,2,0.2,,,
11.07.25,8.3,-,12,Nil,666,446,120,74,46,216,2,60,Nil,0.3,,,
12.07.25,8.35,-,12,Nil,700,469,112,70,42,202,2.3,60,1,0.2,,,
14.07.25,8.2,-,-,Nil,728,488,120,78,42,213,2,66,Nil,0.2,,,
15.07.25,8.3,-,18,Nil,765,512,110,68,42,220,2,90,Nil,0.2,,,
16.07.25,8.3,-,-,0.1,776,519,116,70,46,218,2.1,88,Nil,0.2,,,
17.07.25,8.2,-,17,Nil,860,576,100,62,38,210,2,75,Nil,0.2,,,
18.07.25,8.1,-,19,Nil,915,613,114,71,43,243,2.3,66,Nil,0.2,,,
19.07.25,8.2,-,17,Nil,935,627,122,75,47,231,2.3,69,Nil,0.2,,,
21.07.25,8.15,-,16,Nil,923,612,118,70,48,224,2.1,66,Nil,0.2,,,
22.07.25,8.2,-,-,Nil,930,623,140,66,74,250,2,66,Nil,0.2,,,
23.07.25,8.1,-,-,Nil,1164,780,125,77,48,225,2.3,58,Nil,0.2,,,
24.07.25,8.1,-,18,Nil,1043,698,160,99,61,248,2.2,55,Nil,0.2,,,
25.07.25,8.16,-,21,Nil,1067,715,148,91,57,238,2.1,57,Nil,0.2,,,
26.07.25,8.25,-,20,Nil,1039,696,140,86,54,230,2,50,Nil,0.2,,,
28.07.25,8.35,-,16,Nil,1098,736,120,74,46,284,2.2,75,Nil,0.2,,,
29.07.25,8.3,-,17,Nil,1120,752,132,82,50,269,2,78,Nil,0.2,,,
30.07.25,8.45,-,15,Nil,1192,798,146,90,56,270,2,80,Nil,0.2,,,
31.07.25,STOP,,,,,,,,,,,,,,,,
01.08.25,STOP,,,,,,,,,,,,,,,,
02.08.25,STOP,,,,,,,,,,,,,,,,
04.08.25,STOP,,,,,,,,,,,,,,,,
05.08.25,STOP,,,,,,,,,,,,,,,,
06.08.25,STOP,,,,,,,,,,,,,,,,
07.08.25,STOP,,,,,,,,,,,,,,,,
08.08.25,8.6,-,57,NIL,1136,761,110,62,48,388,-,80,2,0.4,,,-
11.08.25,8.4,-,18,NIL,1254,840,100,62,38,340,-,50,,Nil,,,-
12.08.25,8.5,-,17,NIL,1270,850,119,74,45,290,-,62,2,0.2,,,
13.08.25,8.4,-,18,NIL,1104,740,116,70,46,283,-,60,2,0.2,,,
14.08.25,8.6,-,20,NIL,1574,1054,190,117,73,400,-,100,2,0.3,,,
15.08.25,8.6,-,24,NIL,1402,980,200,124,76,396,-,105,2,0.3,,,
18.08.25,8.8,-,34,NIL,1138,763,190,116,74,388,-,110,3,0.3,,,
19.08.25,8.5,-,42,NIL,1134,760,215,133,82,380,2.2,105,2,0.3,,,
20.08.25,8.7,-,44,NIL,1050,704,200,128,72,355,2.3,100,2,0.4,,,
21.08.25,8.7,-,40,NIL,1230,825,205,127,78,284,1.9,102,2,0.3,,,
22.08.25,8.6,-,38,NIL,1214,800,200,125,75,275,1.8,100,2,0.3,,,
23.08.25,8.6,-,-,NIL,1100,737,210,130,80,260,2,105,2,0.3,,,
26.08.25,8.63,-,39,NIL,851,570,190,118,72,248,2.1,82,2,0.3,,,
27.08.25,8.7,-,22,NIL,740,495,162,100,62,182,1.7,72,2,0.3,,,
28.08.25,8.35,-,19,NIL,761,510,174,108,66,177,1.6,80,Nil,0.3,,,
29.08.25,8.35,-,19,NIL,730,489,155,100,55,213,1.6,100,2,0.3,,,
,,,,,,,,,0,,,,,,,,
,,,,,,,,,0,,,,,,,,
,,,,,,,,,0,,,,,,,,
,,,,,,,,,,,,,,,,,
,5.7,17,,0.1,80,54,3,2,0,142,5.8,20,1,0.2,0,0,0
