CIRCULATING WATER ANALYSIS FOR COOLING TOWER,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
27.11.24,8.15,25,,0.1,2764,1852,903,504,399,306,3.4,-,NIL,0.5,,,82
28.11.24,8.19,25,,0.5,3014,2020,932,525,407,327,3.5,-,NIL,0.5,,,86
29.11.24,7.76,28,,NIL,2758,1848,907,504,403,335,3.4,-,NIL,0.5,,,83
30.11.24,7.71,25,,NIL,2565,1719,916,517,399,313,3.5,-,NIL,0.5,,,80
02.12.24,7.76,28,,NIL,2513,1684,916,517,399,313,3.2,-,NIL,0.5,,,82
03.12.24,7.21,20,,0.7,2441,1636,912,509,403,306,3.4,-,NIL,0.5,,,80
04.12.24,7.6,20,,NIL,2628,1761,920,517,403,306,3.3,-,NIL,0.5,,,85
05.12.24,7.78,24,,NIL,2513,1684,929,530,399,305,3.5,-,NIL,0.5,,,80
06.12.24,7.31,35,,NIL,2634,1765,924,522,402,306,3.3,-,NIL,0.5,,,85
07.12.24,7.1,32,,NIL,2464,1651,874,475,399,291,3.5,-,NIL,0.4,,,92
09.12.24,7.06,21,,1,2776,1860,869,462,407,291,3.1,-,NIL,0.5,,,89
10.12.24,7.2,25,,NIL,2391,1602,874,470,404,306,3.2,-,NIL,0.5,,,83
11.12.24,6.95,28,,NIL,2752,1844,890,475,415,313,3.1,-,NIL,0.5,,,82
12.12.24,7.66,28,,NIL,2448,1640,886,466,420,306,3.2,-,NIL,0.5,,,81
13.12.24,7.36,36,,0.6,2447,1640,895,470,425,313,3.1,-,NIL,0.5,,,84
14.12.24,7.05,41,,0.5,2734,1832,873,466,407,306,3.3,-,NIL,0.5,,,81
16.12.24,6.87,25,,NIL,2782,1864,911,482,429,313,3.2,-,NIL,0.5,,,89
17.12.24,7.46,29,,NIL,3223,2160,906,475,431,306,3.5,-,NIL,0.5,,,87
18.12.24,7.1,35,,0.4,3208,2150,915,480,435,307,3.4,-,NIL,0.5,,,88
19.12.24,7.15,36,,0.7,3089,2070,907,478,429,291,3.7,-,NIL,0.5,,,80
20.12.24,7.89,28,,NIL,3179,2130,919,483,436,313,3.4,-,NIL,0.5,,,85
21.12.24,6.76,30,,NIL,2953,1979,899,478,421,291,3.4,-,NIL,0.5,,,80
23.12.24,6.95,30,,NIL,3716,2490,906,461,445,320,3.5,-,NIL,0.5,,,85
24.12.24,7.43,25,,NIL,2443,1637,877,457,420,327,3.4,-,NIL,0.5,,,80
25.12.24,7.14,24,,0.7,2864,1919,902,465,437,320,3.3,-,NIL,0.5,,,82
26.12.24,7.42,28,,NIL,2647,1774,910,457,453,327,3.5,-,NIL,0.5,,,82
27.12.24,7.34,32,,NIL,2861,1917,918,465,453,320,3.2,-,NIL,0.5,,,85
28.12.24,7.61,18,,NIL,2520,1689,869,479,390,313,3.4,-,NIL,0.5,,,82
30.12.24,6.69,22,,NIL,2628,1761,901,505,396,313,3.5,-,NIL,0.5,,,89
31.12.24,7.46,22,,NIL,2928,1962,933,488,445,335,3.8,-,NIL,0.5,,,84
01.01.25,6.89,25,,NIL,2595,1739,1003,533,470,364,4.2,-,NIL,0.4,,,89
02.01.25,7.1,25,,0.6,2764,1852,1012,537,475,371,4.3,-,NIL,0.5,,,88
03.01.25,7.1,25,,0.5,2928,1962,1017,542,475,386,4.4,-,NIL,0.4,,,86
04.01.25,7.02,22,,NIL,3238,2170,1012,533,479,366,4.3,-,NIL,0.5,,,84
06.01.25,6.86,24,,NIL,3164,2120,1052,533,519,373,4.3,-,NIL,0.4,,,88
07.01.25,6.85,20,,0.8,3060,2050,1021,537,484,359,4.5,-,NIL,0.5,,,81
08.01.25,6.15,29,,1,3044,2040,1030,533,497,366,4.2,-,NIL,0.4,,,90
09.01.25,7.39,21,,0.4,3104,2080,1021,542,479,380,4.4,-,NIL,0.5,,,86
10.01.25,6.98,23,,NIL,3029,2030,1026,506,520,366,4.3,-,NIL,0.5,,,83
11.01.25,7.6,21,,NIL,3223,2160,1035,543,492,359,4.3,-,NIL,0.5,,,81
13.01.25,7.85,18,,NIL,2910,1950,1248,568,680,366,4.2,-,NIL,0.4,,,83
15.01.25,7.11,23,,1,2619,1755,1267,575,692,366,4.2,-,NIL,0.5,,,83
16.01.25,7.13,35,,1,2795,1873,1253,557,696,359,4.3,-,NIL,0.5,,,78
17.01.25,7.73,28,,NIL,2741,1837,1244,561,683,359,4.1,-,NIL,0.5,,,85
18.01.25,7.12,38,,NIL,2607,1747,1216,557,659,366,4.2,-,NIL,0.5,,,83
20.01.25,6.68,33,,0.6,3029,2030,1230,561,669,359,4,-,NIL,0.5,,,83
21.01.25,7.61,32,,NIL,2500,1675,1253,571,682,380,4.3,-,NIL,0.6,,,85
22.01.25,7.78,30,,NIL,2753,1845,1262,566,696,387,4.1,-,NIL,0.5,,,82
23.01.25,7.08,25,,NIL,3044,2040,1308,580,728,395,4.3,-,NIL,0.6,,,92
24.01.25,7.46,30,,1,3029,2030,1313,571,742,380,4.2,-,NIL,0.5,,,86
25.01.25,7.45,31,,NIL,2871,1924,1349,581,768,373,4.1,-,NIL,0.6,,,87
27.01.25,7.49,26,,NIL,2589,1735,1320,586,734,384,4.3,-,NIL,0.6,,,86
28.01.25,7.44,28,,0.5,2947,1975,1310,576,734,380,5.1,-,NIL,0.5,,,89
29.01.25,7.12,28,,1,2973,1991,1325,595,730,388,5.2,-,NIL,0.6,,,88
30.01.25,7.82,32,,0.7,3731,2500,1488,624,864,395,5.4,-,NIL,0.7,,,65
31.01.25,7.45,41,,1,3328,2230,1498,629,869,380,5.2,-,NIL,0.5,,,39
01.02.25,7.16,42,,NIL,3179,2130,1394,586,808,394,5.4,-,NIL,0.6,,,75
03.02.25,7.86,30,,NIL,2892,1938,1412,761,651,369,5.2,-,NIL,0.5,,,70
04.02.25,7.43,32,,NIL,2634,1765,1465,795,670,38,5.4,-,NIL,0.6,,,73
05.02.25,7.35,20,,NIL,2782,1864,1452,777,675,366,5.3,-,NIL,0.5,,,70
06.02.25,7.25,25,,0.7,2850,1910,1470,768,702,394,5.8,-,NIL,0.6,,,75
07.02.25,7.06,37,,0.5,2942,1971,1479,764,715,359,5.4,-,NIL,0.5,,,73
08.02.25,0.5,28,,NIL,2697,1807,1456,755,701,366,5.2,-,NIL,0.5,,,72
10.02.25,7,30,,0.2,2426,1626,1492,777,715,387,5.6,-,NIL,0.5,,,74
11.02.25,7.01,22,,0.4,2508,1681,1208,719,489,373,5.9,-,NIL,0.6,,,70
12.02.25,7.57,23,,0.6,2485,1665,1221,733,488,380,5.7,-,NIL,0.5,,,80
13.02.25,7.44,18,,0.7,2280,1528,1208,719,489,394,5.5,-,NIL,0.5,,,85
14.02.25,7.16,34,,0.6,2103,1409,1199,710,489,380,5.5,-,NIL,0.5,,,81
15.02.25,7.03,39,,0.6,2508,1547,1208,724,484,387,5.7,-,NIL,0.5,,,84
17.02.25,7.26,36,,0.8,2479,1661,1212,719,493,380,5,-,NIL,0.5,,,86
18.02.25,6.78,48,,0.6,2759,1849,1225,741,484,373,5.5,-,NIL,0.5,,,81
19.02.25,7.55,40,,0.5,2347,1573,1190,785,405,394,5.8,-,NIL,0.5,,,85
20.02.25,7.41,24,,NIL,2295,1538,1166,771,395,359,5.5,-,NIL,0.4,,,77
21.02.25,7.38,28,,NIL,2368,1587,1180,762,418,380,5.2,-,NIL,0.5,,,82
22.02.25,7.26,29,,NIL,2231,1495,1150,751,399,366,5.4,-,NIL,0.4,,,79
24.02.25,6.86,26,,1,2167,1452,1095,727,368,359,5.3,-,NIL,0.4,,,77
25.02.25,7.17,29,,0.6,2171,1455,1063,690,373,388,5,-,NIL,0.5,,,70
27.02.25,7.7,24,,0.8,2114,1417,1032,652,380,345,5.5,-,NIL,0.4,,,75
28.02.25,7.7,23,,NIL,2610,1749,1028,657,371,361,5.2,-,NIL,0.5,,,73
01.03.25,7.21,25,,NIL,3037,2035,1035,687,348,323,5.2,-,NIL,0.5,,,76
03.03.25,7.6,30,,NIL,2756,1847,1011,626,385,364,5.1,-,NIL,-,,,74
04.03.25,7.26,29,,NIL,2855,1913,1024,639,385,373,5.3,-,NIL,0.6,,,75
05.03.25,7.42,25,,0.1,2802,1878,1037,635,402,382,5,-,NIL,0.5,,,78
06.03.25,7.06,21,,1,3147,2109,1106,613,493,355,4.8,-,NIL,0.6,,,72
07.03.25,6.82,35,,NIL,3208,2150,1115,613,502,373,4.3,-,NIL,0.5,,,70
08.03.25,6.56,28,,NIL,2938,1969,1060,644,416,371,4.5,-,NIL,0.5,,,72
10.03.25,7.01,22,,NIL,2962,1985,1064,657,407,373,4.4,-,NIL,0.6,,,75
11.03.25,7.28,24,,NIL,3119,2090,990,660,330,355,4.2,-,NIL,0.5,,,78
12.03.25,7.05,24,,1,2411,1616,1012,659,353,364,4.4,-,NIL,0.5,,,72
13.03.25,7.02,28,,1,2546,1706,1065,660,405,382,4.2,-,NIL,0.9,,,70
15.03.25,7.25,29,,1,2079,1393,1052,662,390,355,4.1,-,NIL,0.5,,,70
17.03.25,7.14,22,,0.8,2573,1724,946,528,418,364,4.2,-,NIL,0.6,,,72
18.03.25,7.46,26,,0.5,1964,1316,968,537,431,382,4.3,-,NIL,0.5,,,76
19.03.25,7.09,19,,NIL,1943,1302,998,575,423,409,4.6,-,NIL,0.6,,,73
20.03.25,7.05,24,,NIL,2000,1340,994,580,414,400,4.3,-,NIL,0.6,,,72
21.03.25,7.33,30,,0.5,1940,1300,994,575,419,391,4.5,-,NIL,0.5,,,70
22.03.25,7.08,30,,0.5,2123,1423,998,584,414,382,4.4,-,NIL,0.5,,,73
24.03.25,7.71,32,,0.5,2201,1475,994,575,419,382,4.2,-,NIL,0.5,,,72
25.03.25,7.24,25,,0.5,2384,1597,925,529,396,400,4.3,-,NIL,0.5,,,70
26.03.25,7.01,20,,0.5,2708,1815,957,547,410,377,4.5,-,NIL,0.5,,,77
27.03.25,7.58,26,,NIL,2597,1740,966,552,414,391,4.5,-,NIL,0.5,,,75
28.03.25,7.03,33,,0.5,2550,1709,989,566,423,404,4.4,-,NIL,0.5,,,72
29.03.25,7.7,26,,0.6,2387,1599,971,502,469,384,4.3,-,NIL,0.5,,,72
31.03.25,7.6,26,,NIL,2420,1622,929,483,446,377,4.5,-,NIL,0.5,,,79
01.04.25,7.09,24,,0.7,2405,1612,883,497,386,236,3.2,-,NIL,0.5,,,83
02.04.25,7.64,15,,0.4,2528,1694,920,483,437,252,3.3,-,NIL,0.4,,,77
03.04.25,7.14,19,,NIL,2860,1916,966,506,460,276,3.1,-,NIL,0.5,,,75
04.04.25,7.14,18,,NIL,3030,2030,975,515,460,260,3.2,-,NIL,0.4,,,78
05.04.25,7.17,17,,1,2803,1878,966,529,437,276,3.3,-,NIL,0.5,,,76
07.04.25,7.22,17,,0.8,2530,1695,1021,515,506,260,3.2,-,NIL,0.5,,,77
08.04.25,6.91,22,,0.9,2634,1765,1104,621,483,276,3.4,-,NIL,0.5,,,80
09.04.25,7.43,18,,0.2,2446,1639,1081,616,465,252,3.5,-,NIL,0.5,,,72
10.04.25,7.41,25,,NIL,2459,1648,1104,621,483,260,3.6,-,NIL,0.6,,,74
11.04.25,6.96,20,,NIL,2968,1989,1095,630,465,252,3.4,-,NIL,0.5,,,79
12.04.25,7.57,18,,NIL,3044,2040,1109,621,488,276,3.1,-,NIL,0.5,,,83
14.04.25,7.45,22,,0.5,2231,1495,1090,593,497,352,3,-,NIL,0.5,,,78
15.04.25,7.95,26,,0.5,2197,1472,1104,598,506,268,4,-,NIL,0.5,,,76
16.04.25,7.02,22,,0.5,2697,1807,1095,589,506,252,4.2,-,NIL,0.5,,,78
17.04.25,7.13,15,,0.1,2292,1536,1118,580,538,276,4.6,-,NIL,0.5,,,79
18.04.25,6.79,16,,NIL,2296,1538,1109,561,548,263,4.2,-,NIL,0.5,,,75
19.04.25,6.41,20,,0.1,2310,1548,1161,595,566,260,4.5,-,NIL,0.5,,,79
21.04.25,8.18,20,,NIL,2307,1546,1119,595,524,236,4.5,-,NIL,0.5,,,72
22.04.25,6.59,16,,NIL,1882,1261,1085,571,514,228,4.2,-,NIL,0.5,,,76
23.04.25,7.35,26,,0.3,1719,1152,1066,585,481,236,4.3,-,NIL,0.6,,,79
24.04.25,7.06,20,,NIL,1829,1226,1009,571,438,197,4.5,-,NIL,0.5,,,81
25.04.25,7.01,17,,NIL,2240,1501,1042,581,461,213,4.2,-,NIL,0.5,,,76
26.04.25,7.59,18,,NIL,1925,1290,1033,569,464,209,4.3,-,NIL,0.5,,,75
28.04.25,7.07,21,,NIL,2083,1396,1028,585,443,181,4.4,-,NIL,0.5,,,79
29.04.25,7.52,21,,0.6,2126,1425,1044,530,514,189,4.5,-,NIL,0.6,,,88
30.04.25,7.45,22,,0.6,2579,1728,1142,510,632,158,4.3,-,NIL,0.5,,,83
01.05.25,7.19,23,,0.5,3198,2143,1151,522,629,197,4.3,-,-,0.5,,,79
02.05.25,7.49,20,,0.6,2303,1543,1142,612,530,189,4.2,-,-,0.6,,,74
03.05.25,7.4,20,,0.6,2411,1616,1138,608,530,193,4.1,-,-,0.5,,,78
05.05.25,6.84,19,,1,2395,1605,1187,628,559,197,4.4,-,-,0.5,,,79
06.05.25,7.05,17,,0.5,2197,1472,1122,604,518,173,4.2,-,-,0.5,,,81
07.05.25,7.11,18,,0.5,2098,1406,1134,616,518,181,4.3,-,-,0.5,,,83
08.05.25,7.19,21,,0.5,2426,1626,998,531,467,189,4,-,-,0.5,,,88
09.05.25,7.12,26,,0.8,2213,1483,990,535,455,181,4.2,-,-,0.4,,,80
10.05.25,7.68,20,,NIL,2466,1652,994,531,463,173,4.1,-,-,0.5,,,85
12.05.25,7.01,18,,NIL,2556,1713,978,519,459,181,4.1,-,-,0.5,,,78
13.05.25,7.7,24,,NIL,2877,1928,986,507,479,173,4,-,-,0.5,,,78
14.05.25,7.74,23,,NIL,2344,1571,998,535,463,189,4.3,-,-,0.6,,,87
15.05.25,7.5,20,,NIL,2456,1646,990,581,409,181,4.5,-,-,0.5,,,79
16.05.25,7.61,20,,NIL,2528,1694,994,523,471,157,4.2,-,-,0.5,,,82
17.05.25,7.23,15,,NIL,3029,2030,981,519,462,161,4.3,-,-,0.5,,,80
19.05.25,7.19,20,,NIL,2147,1439,972,510,462,165,4.2,-,-,0.5,,,82
20.05.25,7.14,22,,NIL,2134,1430,986,506,480,181,4.1,-,-,0.5,,,86
21.05.25,Shut Down,,,,,,,,,,,,,,,,
22.05.25,Shut Down,,,,,,,,,,,,,,,,
23.05.25,Shut Down,,,,,,,,,,,,,,,,
24.05.25,Shut Down,,,,,,,,,,,,,,,,
26.05.25,Shut Down,,,,,,,,,,,,,,,,
27.05.25,Shut Down,,,,,,,,,,,,,,,,
28.05.25,7.85,23,,NIL,559,375,220,180,40,150,4.1,-,-,0.5,,,82
29.05.25,7.4,22,,NIL,789,529,211,176,35,151,4,-,-,0.5,,,79
30.05.25,7.41,23,,NIL,1098,736,396,229,167,165,4.2,-,-,0.4,,,75
31.05.25,7.45,21,,NIL,1141,765,392,224,168,151,4.1,-,-,0.4,,,78
02.06.25,6.86,22,,Nil,1500,1005,409,220,189,165,4.3,-,-,0.4,,,80
03.06.25,6.98,22,,Nil,1876,1257,415,227,188,173,4.2,-,-,0.5,,,78
04.06.25,7.15,20,,Nil,1726,1157,544,248,296,180,4.3,-,-,0.6,,,88
05.06.25,6.76,20,,Nil,2107,1412,551,253,298,187,4.5,-,-,0.4,,,86
06.06.25,7.15,18,,Nil,2283,1530,564,260,304,173,4.8,-,-,0.4,,,89
07.06.25,6.86,20,,0.5,2365,1585,556,246,310,180,4.4,-,-,0.5,,,82
09.06.25,7.5,18,,0.5,2667,1787,519,244,275,186,4.8,-,-,0.5,,,81
10.06.25,7.15,25,,Nil,2755,1846,515,229,286,178,4.2,-,-,0.5,,,75
11.06.25,7.46,23,,0.5,2840,1903,584,248,336,200,4.3,-,-,0.6,,,76
12.06.25,7.1,11,7,Nil,2360,1581,840,520,320,354,6.3,-,-,0.2,,,-
13.06.25,7.2,17,12,Nil,2330,1561,832,502,330,350,6.2,-,-,0.2,,,-
14.06.25,7.6,-,10,Nil,2130,1427,809,488,321,342,6.1,-,-,0.2,,,-
16.06.25,7.2,-,27,0.8,2260,1514,842,493,349,355,5.9,50,-,0.2,,,-
17.06.25,7.2,-,26,0.4,2260,1510,780,486,294,280,6.1,35,-,0.2,,,-
18.06.25,7.05,-,20,Nil,2586,1733,624,243,381,178,4.4,-,-,0.4,,,71
19.06.25,7.44,-,16,0.6,2488,1667,600,328,272,186,4.3,-,-,0.5,,,73
20.06.25,7.46,-,18,Nil,2425,1625,602,319,283,171,4.2,-,-,0.4,,,70
21.06.25,7.6,-,19,Nil,2541,1703,609,324,285,178,4.2,-,-,0.5,,,74
23.06.25,8.36,-,22,Nil,2326,1559,600,317,283,182,4.3,-,-,0.4,,,75
