CIRCULATING WATER ANALYSIS FOR COOLING TOWER,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
2024-05-03 00:00:00,7.32,64,,NIL,1850,1240,766,381,385,211,3.4,-,NIL,0.5,,,72
2024-05-04 00:00:00,7.65,84,,NIL,1913,1282,806,358,448,218,3.3,-,NIL,0.5,,,79
2024-05-06 00:00:00,7.69,80,,NIL,1728,1158,766,336,430,204,3.5,-,NIL,0.5,,,78
2024-05-07 00:00:00,7.76,94,,NIL,1958,1312,727,328,399,211,3.4,-,NIL,0.5,,,78
2024-05-08 00:00:00,8.1,110,,NIL,1747,1167,764,391,373,243,2.9,-,NIL,0.5,,,77
2024-05-09 00:00:00,8.08,103,,NIL,2040,1367,769,386,383,243,2.7,-,NIL,0.5,,,75
2024-05-10 00:00:00,7.99,86,,NIL,2068,1386,760,382,378,228,2.5,-,NIL,0.5,,,70
2024-05-11 00:00:00,7.86,100,,NIL,1857,1244,853,454,399,265,2.7,-,NIL,0.5,,,79
2024-05-13 00:00:00,7.51,155,,NIL,1880,1260,916,491,425,309,3.1,-,NIL,0.5,,,84
2024-05-15 00:00:00,7.99,136,,NIL,1799,1205,836,408,428,301,3.1,-,NIL,0.5,,,76
2024-05-16 00:00:00,7.31,140,,NIL,1755,1176,824,416,408,309,3.3,-,NIL,0.5,,,72
2024-05-17 00:00:00,7.88,143,,NIL,1671,1120,832,412,420,309,3.3,-,NIL,0.5,,,75
2024-05-18 00:00:00,7.26,164,,NIL,1834,1229,840,424,416,294,3.5,-,NIL,0.6,,,70
2024-05-20 00:00:00,7.87,101,,NIL,1380,925,828,424,404,309,3.5,-,NIL,0.5,,,70
2024-05-21 00:00:00,7.3,97,,NIL,1389,931,783,400,383,279,3.8,-,NIL,0.5,,,72
2024-05-23 00:00:00,7.53,53,,NIL,1278,856,738,375,363,273,3.6,-,NIL,0.5,,,73
2024-05-24 00:00:00,7.02,80,,NIL,1201,805,751,384,367,228,3.4,-,NIL,0.5,,,72
2024-05-25 00:00:00,7.61,63,,NIL,1278,856,490,286,204,213,3.5,-,NIL,0.5,,,75
2024-05-27 00:00:00,7.28,51,,NIL,1186,795,486,282,204,220,3.5,-,NIL,0.5,,,70
2024-05-28 00:00:00,7.26,47,,NIL,1199,770,494,294,200,206,3.3,-,NIL,0.5,,,72
2024-05-29 00:00:00,7.47,56,,NIL,1208,810,486,294,192,235,3.9,-,NIL,0.7,,,79
2024-05-30 00:00:00,8.07,72,,NIL,1298,870,498,302,196,228,3.8,-,NIL,0.5,,,82
2024-05-31 00:00:00,7.86,80,,NIL,1398,937,510,304,206,213,3.6,-,NIL,0.5,,,78
2024-06-01 00:00:00,7.28,115,,NIL,1265,848,844,424,420,257,2.8,-,NIL,0.4,,,76
2024-06-03 00:00:00,7.96,75,,NIL,1473,1018,832,408,424,250,3.1,-,NIL,0.6,,,76
2024-06-04 00:00:00,7.86,72,,NIL,1567,1050,844,416,428,265,3.3,-,NIL,-,,,75
2024-06-05 00:00:00,7.27,84,,NIL,1549,1038,811,399,412,257,3.2,-,NIL,0.4,,,70
2024-06-07 00:00:00,7.79,103,,NIL,1810,1213,856,476,380,316,3.6,-,NIL,0.6,,,87
2024-06-08 00:00:00,7.59,109,,NIL,1439,959,789,437,352,309,3.8,-,NIL,0.6,,,79
2024-06-10 00:00:00,7.7,94,,NIL,1668,1118,767,456,311,316,4.2,-,NIL,0.5,,,79
2024-06-11 00:00:00,8.1,92,,NIL,1597,1070,784,458,326,338,4.1,-,NIL,0.5,,,79
2024-06-12 00:00:00,8.12,98,,NIL,1708,1145,810,445,365,323,4,-,NIL,0.5,,,81
2024-06-13 00:00:00,7.94,100,,NIL,1789,1100,797,454,343,331,4.2,-,NIL,0.5,,,78
2024-06-14 00:00:00,7.55,119,,NIL,1961,1514,806,458,348,338,4.3,-,NIL,0.5,,,80
2024-06-15 00:00:00,7.81,75,,NIL,1979,1326,926,511,415,382,4.6,-,NIL,0.6,,,83
2024-06-17 00:00:00,8.27,71,,NIL,2157,1445,967,538,429,417,5.1,-,NIL,0.6,,,81
2024-06-19 00:00:00,7.45,75,,NIL,2637,1767,994,556,438,419,5.2,-,NIL,0.5,,,80
2024-06-20 00:00:00,8.04,65,,NIL,2382,1596,968,545,423,412,5.1,-,NIL,0.5,,,76
2024-06-21 00:00:00,7.88,81,,NIL,2416,1619,955,536,419,404,5,-,NIL,0.5,,,79
2024-06-22 00:00:00,8.16,105,,NIL,2416,1619,959,528,431,397,4.9,-,NIL,0.5,,,80
2024-06-24 00:00:00,7.32,116,,NIL,2350,1575,990,532,458,375,5.1,-,NIL,0.5,,,78
2024-06-25 00:00:00,7.67,121,,NIL,2149,1440,981,533,448,376,5,-,NIL,0.6,,,75
26.06.24,7.98,102,,NIL,2573,1724,981,537,444,355,5.1,-,NIL,0.6,,,75
2024-06-27 00:00:00,8.07,172,,NIL,2392,1603,995,533,462,348,5.1,-,NIL,0.6,,,75.5
2024-06-28 00:00:00,8.18,84,,NIL,2089,1400,989,542,447,362,5.1,-,NIL,0.6,,,75.3
2024-06-29 00:00:00,8.26,103,,NIL,2319,1554,1030,555,475,376,4.9,-,NIL,0.6,,,76
2024-07-01 00:00:00,7.93,115,,NIL,2682,1797,885,491,394,327,4.2,-,NIL,0.5,,,66
2024-07-02 00:00:00,6.99,101,,NIL,,1610,906,477,429,341,4.3,-,NIL,0.5,,,82
2024-07-03 00:00:00,7.91,111,,NIL,2728,1828,953,514,439,334,4.2,-,NIL,0.5,,,78
2024-07-04 00:00:00,8.29,161,,NIL,1898,1272,935,510,425,341,4.3,-,NIL,0.5,,,79
2024-07-05 00:00:00,8.14,103,,NIL,2404,1611,925,500,425,327,4.4,-,NIL,0.5,,,81
2024-07-06 00:00:00,8.28,152,,NIL,2750,1843,972,533,439,305,4.6,-,NIL,0.6,,,75
2024-07-08 00:00:00,8.25,98,,NIL,2046,1371,814,414,400,298,4.7,-,NIL,0.5,,,82
2024-07-09 00:00:00,8.12,74,,NIL,2004,1343,823,400,423,284,4.6,-,NIL,0.5,,,80
2024-07-10 00:00:00,8.25,121,,NIL,2014,1350,866,419,447,298,4.7,-,NIL,0.5,,,78
2024-07-11 00:00:00,9.38,244,,NIL,3134,2100,823,405,418,284,4.5,-,NIL,0.5,,,72
2024-07-12 00:00:00,8.74,100,,NIL,2644,1772,890,440,450,308,4.5,-,NIL,0.5,,,69
2024-07-13 00:00:00,7.2,101,,NIL,2752,1844,910,425,485,300,4.4,-,NIL,0.5,,,74
2024-07-15 00:00:00,7.29,98,,NIL,3000,2010,855,555,300,284,4.4,-,NIL,0.5,,,80
2024-07-16 00:00:00,6.71,102,,NIL,2642,1770,935,540,395,284,4.3,-,NIL,0.5,,,80
2024-07-17 00:00:00,7.26,110,,NIL,2626,1760,965,545,420,292,4.5,-,NIL,0.5,,,82
2024-07-18 00:00:00,8.04,171,,NIL,2557,1713,975,550,425,296,4.5,-,NIL,0.5,,,82
2024-07-19 00:00:00,8.08,178,,NIL,2385,1598,970,600,370,308,4.4,-,NIL,0.5,,,81
2024-07-20 00:00:00,8.43,109,,NIL,2627,1760,964,590,374,340,5.3,-,NIL,0.4,,,86
2024-07-22 00:00:00,8.77,160,,NIL,2968,1989,997,618,379,308,4.9,-,NIL,0.5,,,80
2024-07-23 00:00:00,7.25,114,,NIL,2985,2000,1006,622,384,324,5,-,NIL,0.5,,,79
2024-07-24 00:00:00,7.96,140,,NIL,2744,1839,983,608,375,316,4.8,-,NIL,0.5,,,82
2024-07-25 00:00:00,6.9,129,,NIL,2976,1994,992,618,374,308,4.9,-,NIL,0.5,,,79
2024-07-26 00:00:00,7.67,131,,NIL,2696,1806,987,618,369,316,4.1,-,NIL,0.5,,,78
2024-07-27 00:00:00,7.27,139,,NIL,2063,1382,997,613,384,300,4.8,-,NIL,0.5,,,81
2024-07-29 00:00:00,8.21,125,,NIL,1725,1156,796,431,365,285,4.8,-,NIL,0.5,,,79
2024-07-30 00:00:00,7.63,123,,NIL,1844,1236,805,440,365,332,4.7,-,NIL,0.5,,,80
2024-07-31 00:00:00,7.92,124,,NIL,1737,1164,896,435,461,316,4.6,-,NIL,0.5,,,82
2024-08-01 00:00:00,7.77,94,,NIL,1714,1149,746,416,330,300,4.5,-,NIL,0.5,,,77
2024-08-02 00:00:00,8.32,81,,NIL,1489,998,732,402,330,316,4.6,-,NIL,0.5,,,79
2024-08-03 00:00:00,8.33,84,,NIL,1377,923,759,398,361,308,4.3,-,NIL,0.5,,,76
2024-08-05 00:00:00,8.13,61,,NIL,1374,921,683,334,349,284,4.3,-,NIL,0.5,,,80
2024-08-06 00:00:00,8.39,59,,NIL,1404,941,692,357,335,292,4.6,-,NIL,0.5,,,75
2024-08-07 00:00:00,7.94,62,,NIL,1397,936,687,339,348,275,4.5,-,NIL,0.5,,,78
2024-08-08 00:00:00,8.43,64,,NIL,1331,892,701,348,353,284,4.4,-,NIL,0.5,,,74
2024-08-09 00:00:00,7.74,53,,NIL,1305,875,692,339,353,292,4.5,-,NIL,0.5,,,76
2024-08-10 00:00:00,8.1,48,,NIL,1089,730,737,353,384,300,4.4,-,NIL,0.6,,,72
2024-08-12 00:00:00,8.4,50,,0.2,1341,899,502,235,267,273,4.3,-,NIL,0.6,,,79
2024-08-13 00:00:00,6.5,78,,1,1562,1047,524,244,280,268,4.5,-,NIL,0.6,,,72
2024-08-14 00:00:00,7.3,68,,0.4,1541,1033,506,258,248,251,4.2,-,NIL,0.5,,,78
2024-08-16 00:00:00,7.32,33,,0.6,1589,1065,699,354,345,251,4.2,-,NIL,0.5,,,76
2024-08-17 00:00:00,7.27,85,,0.5,1573,1054,621,331,290,235,4.3,-,NIL,0.5,,,77
2024-08-20 00:00:00,7.4,70,,1,1549,1038,708,327,381,259,4.4,-,NIL,0.5,,,96
2024-08-21 00:00:00,7.95,58,,NIL,1405,942,713,331,382,267,4.5,-,NIL,-,,,95
2024-08-22 00:00:00,7.84,60,,0.6,1404,941,704,327,377,251,4.3,-,NIL,0.5,,,90
2024-08-23 00:00:00,6.96,55,,0.8,1400,938,695,350,345,286,4.6,-,NIL,0.5,,,96
2024-08-24 00:00:00,7,52,,0.5,1450,972,810,409,401,292,4.4,-,NIL,0.6,,,85
2024-08-27 00:00:00,7.6,60,,NIL,1223,820,460,278,182,211,4,-,NIL,0.5,,,78
2024-08-28 00:00:00,8.3,52,,NIL,1077,722,699,299,400,251,4.3,-,NIL,0.5,,,86
2024-08-29 00:00:00,7.36,50,,0.5,1120,751,727,285,442,243,4.2,-,NIL,0.5,,,81
2024-08-30 00:00:00,7.64,39,,NIL,923,619,566,294,272,219,4.2,-,NIL,0.5,,,87
2024-08-31 00:00:00,7.86,52,,NIL,1104,740,621,352,269,211,4.3,,NIL,0.6,,,83
2024-09-02 00:00:00,7,18,,0.8,1244,834,552,504,48,212,3.3,-,NIL,0.5,,,80
2024-09-03 00:00:00,7.53,41,,NIL,1088,729,561,193,368,368,3.5,-,NIL,-,,,78
2024-09-04 00:00:00,7.72,21,,0.1,1198,803,575,235,340,227,3.6,-,NIL,0.5,,,85
2024-09-05 00:00:00,7.48,31,,NIL,1029,690,501,216,285,178,3.2,-,NIL,0.5,,,90
2024-09-06 00:00:00,5.68,34,,0.4,1062,712,515,202,313,252,3.4,-,NIL,0.5,,,81
07.09.24,7.2,40,,NIL,1476,989,529,207,322,236,3.3,-,NIL,0.5,,,80
09.09.24,7.84,31,,NIL,1004,673,520,198,322,228,3.1,-,NIL,0.5,,,81
2024-09-10 00:00:00,7.05,47,,0.8,1126,755,442,147,295,203,3.2,-,NIL,0.5,,,78
11.09.24,7.96,38,,NIL,1123,752,437,143,294,211,3.3,-,NIL,0.5,,,82
12.09.24,7.55,35,,0.6,1134,760,432,138,294,204,3.1,-,NIL,0.5,,,80
13.09.24,7.32,46,,0.2,1149,770,419,152,267,196,3.2,-,NIL,0.5,,,79
2024-09-14 00:00:00,7.92,30,,NIL,1221,818,423,156,267,282,3.3,-,NIL,0.4,,,83
16.09.24,7.02,43,,0.6,1101,738,520,198,322,175,3.1,-,NIL,0.5,,,81
2024-09-17 00:00:00,7.79,43,,NIL,1311,879,529,207,322,204,3.2,-,NIL,0.5,,,79
2024-09-18 00:00:00,7.4,47,,0.6,1362,913,515,221,294,182,3.5,-,NIL,0.5,,,85
19.09.24,7.5,28,,0.5,1412,946,557,206,351,196,3.4,-,NIL,0.5,,,81
2024-09-20 00:00:00,7.93,31,,0.5,1552,1040,547,211,336,189,3.5,-,NIL,0.5,,,78
21.09.24,7.92,38,,NIL,1464,981,534,190,344,203,3.4,-,NIL,0.5,,,76
23.09.24,7.82,23,,NIL,1510,1016,529,241,288,203,3.2,-,NIL,0.5,,,76
24.09.24,7.47,20,,NIL,1476,989,548,232,316,187,3.1,-,NIL,0.5,,,75
2024-09-25 00:00:00,8.45,35,,NIL,1382,926,552,237,315,179,3.2,-,NIL,0.5,,,76
2024-09-26 00:00:00,7.84,32,,NIL,1280,858,538,209,329,195,3.5,-,NIL,0.5,,,80
2024-09-27 00:00:00,8.11,46,,NIL,1593,1067,510,212,298,179,3.2,-,NIL,0.5,,,78
2024-09-28 00:00:00,7.6,42,,NIL,1556,1043,505,207,298,187,3.4,-,NIL,0.5,,,81
30.09.24,7.95,26,,NIL,1349,904,501,199,302,187,3.2,-,NIL,0.5,,,79
2024-10-01 00:00:00,8.16,25,,NIL,1280,858,710,406,304,189,3.9,-,NIL,0.6,,,85
2024-10-02 00:00:00,8.4,21,,NIL,1243,833,691,394,297,160,4,-,NIL,0.6,,,81
03.10.24,8.25,19,,NIL,1082,725,659,380,279,146,3.7,-,NIL,0.5,,,77
04.10.24,8.04,21,,NIL,1343,900,843,385,458,175,3.8,-,NIL,0.5,,,79
2024-10-05 00:00:00,7.95,26,,NIL,1323,887,668,380,288,160,3.9,-,NIL,0.5,,,82
07.10.24,8.73,19,,NIL,1258,843,529,278,251,153,3.5,-,NIL,0.5,,,78
08.10.24,8.8,18,,NIL,1220,818,547,280,267,167,3.8,-,NIL,0.5,,,82
09.10.24,8.82,22,,NIL,1268,850,542,276,266,153,3.7,-,NIL,0.5,,,76
10.10.24,8.83,24,,NIL,1326,889,565,280,285,146,3.5,-,NIL,0.5,,,80
11.10.24,8.49,25,,NIL,1320,885,556,271,285,160,3.7,-,NIL,0.5,,,82
12.10.24,8.12,26,,NIL,1365,915,551,285,266,146,3.6,-,NIL,0.5,,,78
14.10.24,7.48,25,,NIL,1425,955,397,280,117,226,3.5,-,NIL,0.5,,,77
15.10.24,7.93,31,,NIL,1396,935,601,278,323,175,3.2,-,NIL,0.5,,,79
16.10.24,8.23,22,,NIL,1259,844,588,267,321,160,3.4,-,NIL,0.5,,,85
17.10.24,7.87,20,,0.2,1250,838,579,262,317,153,3.3,-,NIL,0.5,,,81
18.10.24,7.79,26,,0.5,1439,964,570,262,308,160,3.6,-,NIL,0.5,,,81
19.10.24,8.02,35,,1,1664,1115,583,262,321,167,3.4,-,NIL,0.5,,,79
21.10.24,7.93,40,,0.6,1559,1045,596,237,359,160,3.9,-,NIL,0.5,,,83
22.10.24,7.98,38,,NIL,1683,1128,591,228,363,167,4.1,-,NIL,0.5,,,80
23.10.24,7.84,38,,0.9,1714,1149,582,224,358,175,4.3,-,NIL,0.5,,,85
24.10.24,7.12,32,,0.5,1673,1121,573,215,358,163,4.2,-,NIL,0.5,,,82
25.10.24,7.46,40,,0.9,1862,1248,582,220,362,182,4.3,-,NIL,0.5,,,86
26.10.24,8.02,36,,NIL,1668,1118,576,224,352,175,4.4,-,NIL,0.5,,,84
28.10.24,8.32,38,,NIL,1623,1088,583,228,355,182,4.4,-,NIL,0.5,,,83
29.10.24,8.36,40,,NIL,1431,959,605,224,381,175,4.3,-,NIL,0.5,,,85
30.10.24,7.51,32,,NIL,1455,975,591,220,371,153,4.2,-,NIL,0.5,,,81
31.10.24,7.99,34,,NIL,1429,958,568,220,348,167,4.4,-,NIL,0.5,,,83
04.11.24,8.02,30,,NIL,1464,981,564,314,250,160,4.4,-,NIL,0.5,,,87
05.11.24,6.97,21,,0.8,1597,1070,584,314,270,153,4.2,-,NIL,0.5,,,85
06.11.24,8.07,19,,0.2,1585,1062,580,310,270,160,4.3,-,NIL,0.5,,,82
07.11.24,8.03,30,,0.6,1679,1125,590,310,280,153,4.2,-,NIL,0.5,,,85
08.11.24,8.11,39,,0.2,1558,1044,581,326,255,160,4.2,-,NIL,0.5,,,84
09.11.24,7.39,29,,0.5,1453,974,590,317,273,153,4.1,-,NIL,0.5,,,86
11.11.24,8.07,28,,0.4,1522,1020,572,295,277,153,3.8,-,NIL,0.5,,,80
12.11.24,7.98,25,,NIL,1541,1033,538,269,269,160,3.6,-,NIL,0.5,,,83
13.11.24,8.41,31,,1,1644,1102,541,270,271,153,3.8,-,NIL,0.5,,,81
14.11.24,8.06,25,,0.7,1502,1007,782,262,520,166,3.5,-,NIL,0.5,,,80
15.11.24,8.34,27,,0.4,1707,1144,574,254,320,153,3.4,-,NIL,0.5,,,83
